originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_2015,regionflow_2016,regionflow_2017,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_2015,countryflow_2016,countryflow_2017
1,Northamerica,1,Northamerica,983828,4573,0,,CAN,Canada,CAN,Canada,0,0,0
1,Northamerica,1,Northamerica,983828,4573,0,,CAN,Canada,USA,United States,744830,0,0
1,Northamerica,1,Northamerica,983828,4573,0,,USA,United States,CAN,Canada,238998,4573,0
1,Northamerica,1,Northamerica,983828,4573,0,,USA,United States,USA,United States,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,BDI,Burundi,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,BFA,Burkina Faso,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,CAF,Central African Republic,19,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,CIV,Ivory Coast,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,CMR,Cameroon,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,COD,DR Congo,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,DZA,Algeria,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,EGY,Egypt,331,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,ERI,Eritrea,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,ESH,Western Sahara,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,ETH,Ethiopia,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,KEN,Kenya,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,MAR,Morocco,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,MLI,Mali,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,MOZ,Mozambique,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,MRT,Mauritania,46,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,NER,Niger,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,NGA,Nigeria,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,RWA,Rwanda,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,SDN,Sudan,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,SOM,Somalia,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,SSD,South Sudan,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,TCD,Chad,0,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,TZA,Tanzania,184,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,UGA,Uganda,101,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,ZAF,South Africa,2877,0,0
1,Northamerica,2,Africa,27382,0,0,,CAN,Canada,ZWE,Zimbabwe,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,BDI,Burundi,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,BFA,Burkina Faso,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,CAF,Central African Republic,476,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,CIV,Ivory Coast,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,CMR,Cameroon,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,COD,DR Congo,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,DZA,Algeria,4509,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,EGY,Egypt,6679,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,ERI,Eritrea,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,ESH,Western Sahara,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,ETH,Ethiopia,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,KEN,Kenya,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,MAR,Morocco,1250,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,MLI,Mali,233,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,MOZ,Mozambique,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,MRT,Mauritania,99,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,NER,Niger,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,NGA,Nigeria,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,RWA,Rwanda,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,SDN,Sudan,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,SOM,Somalia,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,SSD,South Sudan,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,TCD,Chad,0,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,TZA,Tanzania,808,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,UGA,Uganda,503,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,ZAF,South Africa,9267,0,0
1,Northamerica,2,Africa,27382,0,0,,USA,United States,ZWE,Zimbabwe,0,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,ALB,Albania,1151,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,AUT,Austria,1402,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,BEL,Belgium,1526,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,BGR,Bulgaria,17,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,CHE,Switzerland,6669,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,DEU,Germany,9241,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,ESP,Spain,2236,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,FIN,Finland,960,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,FRA,France,16520,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,GBR,United Kingdom,63555,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,GRC,Greece,14677,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,HUN,Hungary,226,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,ITA,Italy,10188,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,NLD,Netherlands,6485,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,NOR,Norway,2126,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,POL,Poland,2207,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,SRB,Serbia,1,0,0
1,Northamerica,3,Europe,641211,0,114,,CAN,Canada,SWE,Sweden,1791,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,ALB,Albania,3011,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,AUT,Austria,6088,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,BEL,Belgium,11241,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,BGR,Bulgaria,139,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,CHE,Switzerland,19316,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,DEU,Germany,99835,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,ESP,Spain,12187,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,FIN,Finland,2545,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,FRA,France,40260,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,GBR,United Kingdom,141818,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,GRC,Greece,43336,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,HUN,Hungary,2956,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,ITA,Italy,63755,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,NLD,Netherlands,13659,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,NOR,Norway,15827,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,POL,Poland,12778,0,0
1,Northamerica,3,Europe,641211,0,114,,USA,United States,SRB,Serbia,157,0,114
1,Northamerica,3,Europe,641211,0,114,,USA,United States,SWE,Sweden,11325,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,CAN,Canada,ARM,Armenia,0,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,CAN,Canada,AZE,Azerbaijan,0,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,CAN,Canada,BLR,Belarus,85,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,CAN,Canada,KAZ,Kazakhstan,0,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,CAN,Canada,RUS,Russia,394,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,CAN,Canada,UKR,Ukraine,0,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,CAN,Canada,UZB,Uzbekistan,0,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,USA,United States,ARM,Armenia,0,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,USA,United States,AZE,Azerbaijan,0,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,USA,United States,BLR,Belarus,42,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,USA,United States,KAZ,Kazakhstan,0,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,USA,United States,RUS,Russia,3077,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,USA,United States,UKR,Ukraine,3308,0,0
1,Northamerica,4,FmrUSSR,6906,0,0,,USA,United States,UZB,Uzbekistan,0,0,0
1,Northamerica,5,Westasia,81356,0,0,,CAN,Canada,ARE,United Arab Emirates,0,0,0
1,Northamerica,5,Westasia,81356,0,0,,CAN,Canada,BHR,Bahrain,0,0,0
1,Northamerica,5,Westasia,81356,0,0,,CAN,Canada,IRQ,Iraq,0,0,0
1,Northamerica,5,Westasia,81356,0,0,,CAN,Canada,ISR,Israel,4777,0,0
1,Northamerica,5,Westasia,81356,0,0,,CAN,Canada,JOR,Jordan,241,0,0
1,Northamerica,5,Westasia,81356,0,0,,CAN,Canada,LBN,Lebanon,0,0,0
1,Northamerica,5,Westasia,81356,0,0,,CAN,Canada,PSE,Palestina,0,0,0
1,Northamerica,5,Westasia,81356,0,0,,CAN,Canada,QAT,Qatar,0,0,0
1,Northamerica,5,Westasia,81356,0,0,,CAN,Canada,SAU,Saudi Arabia,0,0,0
1,Northamerica,5,Westasia,81356,0,0,,CAN,Canada,SYR,Syria,0,0,0
1,Northamerica,5,Westasia,81356,0,0,,CAN,Canada,TUR,Turkey,345,0,0
1,Northamerica,5,Westasia,81356,0,0,,CAN,Canada,YEM,Yemen,0,0,0
1,Northamerica,5,Westasia,81356,0,0,,USA,United States,ARE,United Arab Emirates,3431,0,0
1,Northamerica,5,Westasia,81356,0,0,,USA,United States,BHR,Bahrain,453,0,0
1,Northamerica,5,Westasia,81356,0,0,,USA,United States,IRQ,Iraq,0,0,0
1,Northamerica,5,Westasia,81356,0,0,,USA,United States,ISR,Israel,47532,0,0
1,Northamerica,5,Westasia,81356,0,0,,USA,United States,JOR,Jordan,1691,0,0
1,Northamerica,5,Westasia,81356,0,0,,USA,United States,LBN,Lebanon,773,0,0
1,Northamerica,5,Westasia,81356,0,0,,USA,United States,PSE,Palestina,8436,0,0
1,Northamerica,5,Westasia,81356,0,0,,USA,United States,QAT,Qatar,809,0,0
1,Northamerica,5,Westasia,81356,0,0,,USA,United States,SAU,Saudi Arabia,0,0,0
1,Northamerica,5,Westasia,81356,0,0,,USA,United States,SYR,Syria,0,0,0
1,Northamerica,5,Westasia,81356,0,0,,USA,United States,TUR,Turkey,12868,0,0
1,Northamerica,5,Westasia,81356,0,0,,USA,United States,YEM,Yemen,0,0,0
1,Northamerica,6,Southasia,40702,0,0,,CAN,Canada,AFG,Afghanistan,0,0,0
1,Northamerica,6,Southasia,40702,0,0,,CAN,Canada,BGD,Bangladesh,0,0,0
1,Northamerica,6,Southasia,40702,0,0,,CAN,Canada,IND,India,6474,0,0
1,Northamerica,6,Southasia,40702,0,0,,CAN,Canada,IRN,Iran,0,0,0
1,Northamerica,6,Southasia,40702,0,0,,CAN,Canada,LKA,Sri Lanka,2,0,0
1,Northamerica,6,Southasia,40702,0,0,,CAN,Canada,PAK,Pakistan,0,0,0
1,Northamerica,6,Southasia,40702,0,0,,USA,United States,AFG,Afghanistan,0,0,0
1,Northamerica,6,Southasia,40702,0,0,,USA,United States,BGD,Bangladesh,28559,0,0
1,Northamerica,6,Southasia,40702,0,0,,USA,United States,IND,India,5649,0,0
1,Northamerica,6,Southasia,40702,0,0,,USA,United States,IRN,Iran,0,0,0
1,Northamerica,6,Southasia,40702,0,0,,USA,United States,LKA,Sri Lanka,18,0,0
1,Northamerica,6,Southasia,40702,0,0,,USA,United States,PAK,Pakistan,0,0,0
1,Northamerica,7,Eastasia,80016,0,0,,CAN,Canada,CHN,China,3756,0,0
1,Northamerica,7,Eastasia,80016,0,0,,CAN,Canada,HKG,Hong Kong,8414,0,0
1,Northamerica,7,Eastasia,80016,0,0,,CAN,Canada,JPN,Japan,4910,0,0
1,Northamerica,7,Eastasia,80016,0,0,,USA,United States,CHN,China,16962,0,0
1,Northamerica,7,Eastasia,80016,0,0,,USA,United States,HKG,Hong Kong,7599,0,0
1,Northamerica,7,Eastasia,80016,0,0,,USA,United States,JPN,Japan,38375,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,CAN,Canada,AUS,Australia,27452,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,CAN,Canada,IDN,Indonesia,286,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,CAN,Canada,KOR,South Korea,513,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,CAN,Canada,MMR,Myanmar,0,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,CAN,Canada,MYS,Malaysia,0,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,CAN,Canada,PHL,Philippines,628,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,CAN,Canada,SGP,Singapore,717,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,CAN,Canada,THA,Thailand,917,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,CAN,Canada,VNM,Vietnam,26,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,USA,United States,AUS,Australia,53575,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,USA,United States,IDN,Indonesia,8745,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,USA,United States,KOR,South Korea,11713,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,USA,United States,MMR,Myanmar,0,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,USA,United States,MYS,Malaysia,0,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,USA,United States,PHL,Philippines,17746,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,USA,United States,SGP,Singapore,3423,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,USA,United States,THA,Thailand,1640,0,0
1,Northamerica,8,Southeastasia,127644,0,0,,USA,United States,VNM,Vietnam,263,0,0
1,Northamerica,9,Stateless,0,0,0,,CAN,Canada,stateless,Stateless,0,0,0
1,Northamerica,9,Stateless,0,0,0,,USA,United States,stateless,Stateless,0,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,CAN,Canada,ARG,Argentina,796,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,CAN,Canada,BRA,Brazil,970,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,CAN,Canada,COL,Colombia,682,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,CAN,Canada,ECU,Ecuador,806,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,CAN,Canada,GTM,Guatemala,272,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,CAN,Canada,HND,Honduras,264,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,CAN,Canada,MEX,Mexico,3100,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,CAN,Canada,PER,Peru,875,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,CAN,Canada,SLV,El Salvador,508,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,CAN,Canada,VEN,Venezuela,981,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,USA,United States,ARG,Argentina,9992,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,USA,United States,BRA,Brazil,11806,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,USA,United States,COL,Colombia,13478,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,USA,United States,ECU,Ecuador,8595,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,USA,United States,GTM,Guatemala,5822,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,USA,United States,HND,Honduras,2692,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,USA,United States,MEX,Mexico,198230,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,USA,United States,PER,Peru,7050,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,USA,United States,SLV,El Salvador,8033,0,0
1,Northamerica,10,Latinamerica,286591,0,0,,USA,United States,VEN,Venezuela,11639,0,0
2,Africa,1,Northamerica,433267,59662,6164,,BDI,Burundi,CAN,Canada,489,2074,0
2,Africa,1,Northamerica,433267,59662,6164,,BDI,Burundi,USA,United States,0,0,193
2,Africa,1,Northamerica,433267,59662,6164,,BFA,Burkina Faso,CAN,Canada,38,0,0
2,Africa,1,Northamerica,433267,59662,6164,,BFA,Burkina Faso,USA,United States,0,0,0
2,Africa,1,Northamerica,433267,59662,6164,,CAF,Central African Republic,CAN,Canada,14,0,0
2,Africa,1,Northamerica,433267,59662,6164,,CAF,Central African Republic,USA,United States,0,0,0
2,Africa,1,Northamerica,433267,59662,6164,,CIV,Ivory Coast,CAN,Canada,1670,0,0
2,Africa,1,Northamerica,433267,59662,6164,,CIV,Ivory Coast,USA,United States,1388,0,0
2,Africa,1,Northamerica,433267,59662,6164,,CMR,Cameroon,CAN,Canada,302,1103,0
2,Africa,1,Northamerica,433267,59662,6164,,CMR,Cameroon,USA,United States,3161,4530,0
2,Africa,1,Northamerica,433267,59662,6164,,COD,DR Congo,CAN,Canada,1588,3316,0
2,Africa,1,Northamerica,433267,59662,6164,,COD,DR Congo,USA,United States,3387,0,291
2,Africa,1,Northamerica,433267,59662,6164,,DZA,Algeria,CAN,Canada,3743,0,0
2,Africa,1,Northamerica,433267,59662,6164,,DZA,Algeria,USA,United States,4629,0,0
2,Africa,1,Northamerica,433267,59662,6164,,EGY,Egypt,CAN,Canada,26881,0,0
2,Africa,1,Northamerica,433267,59662,6164,,EGY,Egypt,USA,United States,66313,10852,970
2,Africa,1,Northamerica,433267,59662,6164,,ERI,Eritrea,CAN,Canada,4630,1811,0
2,Africa,1,Northamerica,433267,59662,6164,,ERI,Eritrea,USA,United States,11131,4085,749
2,Africa,1,Northamerica,433267,59662,6164,,ESH,Western Sahara,CAN,Canada,0,0,0
2,Africa,1,Northamerica,433267,59662,6164,,ESH,Western Sahara,USA,United States,0,0,0
2,Africa,1,Northamerica,433267,59662,6164,,ETH,Ethiopia,CAN,Canada,13765,2047,0
2,Africa,1,Northamerica,433267,59662,6164,,ETH,Ethiopia,USA,United States,34805,10566,1416
2,Africa,1,Northamerica,433267,59662,6164,,KEN,Kenya,CAN,Canada,15914,0,0
2,Africa,1,Northamerica,433267,59662,6164,,KEN,Kenya,USA,United States,14371,2258,348
2,Africa,1,Northamerica,433267,59662,6164,,MAR,Morocco,CAN,Canada,16116,0,0
2,Africa,1,Northamerica,433267,59662,6164,,MAR,Morocco,USA,United States,15541,0,0
2,Africa,1,Northamerica,433267,59662,6164,,MLI,Mali,CAN,Canada,111,0,0
2,Africa,1,Northamerica,433267,59662,6164,,MLI,Mali,USA,United States,0,1239,0
2,Africa,1,Northamerica,433267,59662,6164,,MOZ,Mozambique,CAN,Canada,691,0,0
2,Africa,1,Northamerica,433267,59662,6164,,MOZ,Mozambique,USA,United States,0,0,0
2,Africa,1,Northamerica,433267,59662,6164,,MRT,Mauritania,CAN,Canada,24,0,0
2,Africa,1,Northamerica,433267,59662,6164,,MRT,Mauritania,USA,United States,0,1174,0
2,Africa,1,Northamerica,433267,59662,6164,,NER,Niger,CAN,Canada,48,0,0
2,Africa,1,Northamerica,433267,59662,6164,,NER,Niger,USA,United States,0,0,0
2,Africa,1,Northamerica,433267,59662,6164,,NGA,Nigeria,CAN,Canada,3004,4502,0
2,Africa,1,Northamerica,433267,59662,6164,,NGA,Nigeria,USA,United States,55350,0,770
2,Africa,1,Northamerica,433267,59662,6164,,RWA,Rwanda,CAN,Canada,307,1620,0
2,Africa,1,Northamerica,433267,59662,6164,,RWA,Rwanda,USA,United States,0,1048,0
2,Africa,1,Northamerica,433267,59662,6164,,SDN,Sudan,CAN,Canada,1324,0,0
2,Africa,1,Northamerica,433267,59662,6164,,SDN,Sudan,USA,United States,4423,1362,228
2,Africa,1,Northamerica,433267,59662,6164,,SOM,Somalia,CAN,Canada,19517,2531,0
2,Africa,1,Northamerica,433267,59662,6164,,SOM,Somalia,USA,United States,2437,2313,701
2,Africa,1,Northamerica,433267,59662,6164,,SSD,South Sudan,CAN,Canada,0,0,0
2,Africa,1,Northamerica,433267,59662,6164,,SSD,South Sudan,USA,United States,0,0,0
2,Africa,1,Northamerica,433267,59662,6164,,TCD,Chad,CAN,Canada,106,0,0
2,Africa,1,Northamerica,433267,59662,6164,,TCD,Chad,USA,United States,0,0,0
2,Africa,1,Northamerica,433267,59662,6164,,TZA,Tanzania,CAN,Canada,19061,0,0
2,Africa,1,Northamerica,433267,59662,6164,,TZA,Tanzania,USA,United States,6282,0,0
2,Africa,1,Northamerica,433267,59662,6164,,UGA,Uganda,CAN,Canada,8598,0,0
2,Africa,1,Northamerica,433267,59662,6164,,UGA,Uganda,USA,United States,6684,1231,374
2,Africa,1,Northamerica,433267,59662,6164,,ZAF,South Africa,CAN,Canada,23729,0,0
2,Africa,1,Northamerica,433267,59662,6164,,ZAF,South Africa,USA,United States,34707,0,0
2,Africa,1,Northamerica,433267,59662,6164,,ZWE,Zimbabwe,CAN,Canada,2221,0,0
2,Africa,1,Northamerica,433267,59662,6164,,ZWE,Zimbabwe,USA,United States,4767,0,124
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,BDI,Burundi,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,BFA,Burkina Faso,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,CAF,Central African Republic,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,CIV,Ivory Coast,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,CMR,Cameroon,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,COD,DR Congo,20203,23163,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,DZA,Algeria,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,EGY,Egypt,47,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,ERI,Eritrea,618,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,ESH,Western Sahara,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,ETH,Ethiopia,19,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,KEN,Kenya,99,0,2151
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,MAR,Morocco,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,MLI,Mali,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,MOZ,Mozambique,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,MRT,Mauritania,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,NER,Niger,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,NGA,Nigeria,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,RWA,Rwanda,26238,70848,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,SDN,Sudan,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,SOM,Somalia,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,SSD,South Sudan,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,TCD,Chad,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,TZA,Tanzania,232210,155755,0
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,UGA,Uganda,50561,26256,9945
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,ZAF,South Africa,2092,3819,1151
2,Africa,2,Africa,8314441,4271706,120891,,BDI,Burundi,ZWE,Zimbabwe,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,BDI,Burundi,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,BFA,Burkina Faso,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,CAF,Central African Republic,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,CIV,Ivory Coast,927756,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,CMR,Cameroon,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,COD,DR Congo,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,DZA,Algeria,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,EGY,Egypt,67,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,ERI,Eritrea,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,ESH,Western Sahara,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,ETH,Ethiopia,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,KEN,Kenya,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,MAR,Morocco,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,MLI,Mali,23024,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,MOZ,Mozambique,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,MRT,Mauritania,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,NER,Niger,9596,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,NGA,Nigeria,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,RWA,Rwanda,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,SDN,Sudan,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,SOM,Somalia,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,SSD,South Sudan,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,TCD,Chad,0,0,0
2,Africa,2,Africa,8314441,4271706,120891,,BFA,Burkina Faso,TZA,Tanzania,0,0,0
